"cts","date","GPS (Lat.) [deg]","GPS (Long.) [deg]","GPS (Alt.) [m]","GPS (2D speed) [m/s]","GPS (3D speed) [m/s]","fix","precision"
"34617.02070588235","2019-11-25T11:18:30.586Z","23.0571466","72.4770675","52.08104306842385","2.672","2.71","3","127"
"34672.505176470586","2019-11-25T11:18:30.644Z","23.0571455","72.4770678","51.96304306842385","2.493","2.68","3","127"
"34727.98964705882","2019-11-25T11:18:30.702Z","23.0571445","72.4770681","51.93004306842385","2.373","2.5","3","127"
"34783.474117647056","2019-11-25T11:18:30.761Z","23.0571432","72.4770683","51.870043068423854","2.363","2.38","3","127"
"34838.95858823529","2019-11-25T11:18:30.819Z","23.0571419","72.4770685","51.80604306842385","2.352","2.37","3","127"
"34894.44305882353","2019-11-25T11:18:30.877Z","23.0571404","72.4770689","51.79404306842385","2.473","2.35","3","127"
"34949.92752941176","2019-11-25T11:18:30.935Z","23.0571392","72.477069","51.77104306842385","2.476","2.47","3","127"
"35005.412","2019-11-25T11:18:30.994Z","23.0571378","72.4770688","51.72304306842385","2.482","2.48","3","127"
"35059.4154","2019-11-25T11:18:31.046Z","23.0571365","72.4770686","51.71504306842385","2.487","2.48","3","127"
"35113.4188","2019-11-25T11:18:31.098Z","23.0571352","72.4770683","51.68504306842385","2.488","2.49","3","127"
"35167.4222","2019-11-25T11:18:31.150Z","23.0571341","72.4770681","51.78404306842385","2.521","2.49","3","127"
"35221.4256","2019-11-25T11:18:31.203Z","23.0571337","72.4770682","51.96604306842385","2.308","2.52","3","127"
"35275.429000000004","2019-11-25T11:18:31.255Z","23.0571323","72.4770683","51.97604306842385","2.414","2.31","3","127"
"35329.432400000005","2019-11-25T11:18:31.307Z","23.0571314","72.4770682","51.99404306842385","2.316","2.42","3","127"
"35383.43580000001","2019-11-25T11:18:31.359Z","23.0571302","72.4770682","52.03904306842385","2.401","2.32","3","127"
"35437.43920000001","2019-11-25T11:18:31.412Z","23.0571293","72.4770676","52.13604306842385","2.346","2.41","3","127"
"35491.44260000001","2019-11-25T11:18:31.464Z","23.0571284","72.4770677","52.17604306842385","2.248","2.36","3","127"
"35545.44600000001","2019-11-25T11:18:31.516Z","23.0571273","72.4770675","52.21604306842385","2.273","2.26","3","127"
"35599.44940000001","2019-11-25T11:18:31.568Z","23.0571262","72.4770677","52.24104306842385","2.326","2.29","3","127"
"35653.452800000014","2019-11-25T11:18:31.621Z","23.0571247","72.4770676","52.26404306842385","2.502","2.34","3","127"
"35707.456200000015","2019-11-25T11:18:31.673Z","23.0571237","72.477067","52.28404306842385","2.391","2.52","3","127"
"35761.45960000002","2019-11-25T11:18:31.725Z","23.0571228","72.4770664","52.38404306842385","2.329","2.41","3","127"
"35815.46300000002","2019-11-25T11:18:31.777Z","23.0571221","72.4770656","52.45904306842385","2.253","2.35","3","127"
"35869.46640000002","2019-11-25T11:18:31.830Z","23.057121","72.4770651","52.52804306842385","2.292","2.28","3","127"
"35923.46980000002","2019-11-25T11:18:31.882Z","23.0571199","72.4770648","52.54104306842385","2.311","2.32","3","127"
"35977.47320000002","2019-11-25T11:18:31.934Z","23.0571186","72.4770647","52.52604306842385","2.352","2.34","3","127"
"36031.47660000002","2019-11-25T11:18:31.986Z","23.0571174","72.4770646","52.52904306842385","2.348","2.38","3","127"
"36085.48","2019-11-25T11:18:32.039Z","23.0571163","72.4770647","52.55704306842385","2.345","2.37","3","127"
"36140.68711111111","2019-11-25T11:18:32.094Z","23.0571151","72.4770645","52.59304306842385","2.375","2.37","3","127"
"36195.894222222225","2019-11-25T11:18:32.149Z","23.057114","72.4770641","52.61204306842385","2.374","2.4","3","127"
"36251.10133333334","2019-11-25T11:18:32.204Z","23.0571129","72.4770638","52.67704306842385","2.372","2.4","3","127"
"36306.308444444454","2019-11-25T11:18:32.259Z","23.0571116","72.4770636","52.68204306842385","2.441","2.4","3","127"
"36361.51555555557","2019-11-25T11:18:32.314Z","23.0571098","72.4770636","52.68004306842385","2.635","2.47","3","127"
"36416.72266666668","2019-11-25T11:18:32.369Z","23.0571087","72.4770633","52.675043068423854","2.584","2.66","3","127"
"36471.9297777778","2019-11-25T11:18:32.424Z","23.0571073","72.4770631","52.68704306842385","2.625","2.61","3","127"
"36527.13688888891","2019-11-25T11:18:32.479Z","23.0571062","72.477063","52.748043068423854","2.573","2.65","3","127"
"36582.34400000003","2019-11-25T11:18:32.534Z","23.0571049","72.477063","52.78004306842385","2.596","2.6","3","127"
"36637.55111111114","2019-11-25T11:18:32.589Z","23.0571034","72.4770627","52.78304306842385","2.694","2.63","3","127"
"36692.758222222255","2019-11-25T11:18:32.644Z","23.0571018","72.4770624","52.75004306842385","2.812","2.72","3","127"
"36747.96533333337","2019-11-25T11:18:32.699Z","23.0571002","72.4770619","52.75004306842385","2.891","2.84","3","127"
"36803.172444444484","2019-11-25T11:18:32.754Z","23.0570987","72.4770615","52.79204306842385","2.964","2.92","3","127"
"36858.3795555556","2019-11-25T11:18:32.809Z","23.0570976","72.4770614","52.86504306842385","2.832","2.99","3","127"
"36913.58666666671","2019-11-25T11:18:32.864Z","23.0570965","72.4770613","52.97304306842385","2.71","2.86","3","127"
"36968.79377777783","2019-11-25T11:18:32.919Z","23.0570951","72.4770616","52.998043068423854","2.756","2.75","3","127"
"37024.00088888894","2019-11-25T11:18:32.974Z","23.0570938","72.4770614","53.08504306842385","2.765","2.79","3","127"
"37079.208","2019-11-25T11:18:33.029Z","23.057093","72.4770611","53.18804306842385","2.575","2.8","3","116"
"37133.69688888889","2019-11-25T11:18:33.087Z","23.0570922","72.4770608","53.29304306842385","2.385","2.62","3","116"
"37188.18577777778","2019-11-25T11:18:33.145Z","23.0570912","72.4770603","53.361043068423854","2.303","2.44","3","116"
"37242.674666666666","2019-11-25T11:18:33.203Z","23.0570898","72.4770603","53.50004306842385","2.528","2.36","3","116"
"37297.163555555555","2019-11-25T11:18:33.261Z","23.0570883","72.4770603","53.550043068423854","2.642","2.59","3","116"
"37351.652444444444","2019-11-25T11:18:33.319Z","23.0570869","72.4770604","53.547043068423854","2.644","2.7","3","116"
"37406.14133333333","2019-11-25T11:18:33.377Z","23.0570856","72.4770603","53.57004306842385","2.612","2.71","3","116"
"37460.63022222222","2019-11-25T11:18:33.435Z","23.0570841","72.4770603","53.58604306842385","2.667","2.67","3","116"
"37515.11911111111","2019-11-25T11:18:33.493Z","23.0570826","72.4770601","53.620043068423854","2.741","2.73","3","116"
"37569.608","2019-11-25T11:18:33.551Z","23.0570813","72.4770597","53.69104306842385","2.704","2.8","3","116"
"37624.09688888889","2019-11-25T11:18:33.609Z","23.0570802","72.4770598","53.72504306842385","2.635","2.77","3","116"
"37678.58577777778","2019-11-25T11:18:33.667Z","23.0570788","72.4770599","53.84404306842385","2.767","2.7","3","116"
"37733.07466666667","2019-11-25T11:18:33.725Z","23.0570779","72.4770598","54.03404306842385","2.716","2.84","3","116"
"37787.56355555556","2019-11-25T11:18:33.783Z","23.0570761","72.47706","54.050043068423854","2.877","2.8","3","116"
"37842.052444444445","2019-11-25T11:18:33.841Z","23.0570749","72.4770599","54.06004306842385","2.733","2.96","3","116"
"37896.541333333334","2019-11-25T11:18:33.899Z","23.0570734","72.4770599","54.05804306842385","2.747","2.82","3","116"
"37951.03022222222","2019-11-25T11:18:33.957Z","23.0570718","72.47706","54.05204306842385","2.782","2.83","3","116"
"38005.51911111111","2019-11-25T11:18:34.015Z","23.0570705","72.4770597","54.09904306842385","2.773","2.86","3","116"
"38060.008","2019-11-25T11:18:34.074Z","23.057069","72.4770598","54.08704306842385","2.737","2.86","3","116"
"38115.226888888894","2019-11-25T11:18:34.125Z","23.0570675","72.4770599","54.08204306842385","2.764","2.82","3","116"
"38170.445777777786","2019-11-25T11:18:34.177Z","23.0570659","72.4770598","54.00504306842385","2.737","2.85","3","116"
"38225.66466666668","2019-11-25T11:18:34.229Z","23.0570642","72.4770598","53.92604306842385","2.768","2.81","3","116"
"38280.88355555557","2019-11-25T11:18:34.281Z","23.0570626","72.4770596","53.89004306842385","2.797","2.84","3","116"
"38336.10244444446","2019-11-25T11:18:34.333Z","23.057061","72.4770601","53.82504306842385","2.781","2.86","3","116"
"38391.321333333355","2019-11-25T11:18:34.385Z","23.0570594","72.4770607","53.73704306842385","2.767","2.84","3","116"
"38446.54022222225","2019-11-25T11:18:34.437Z","23.0570577","72.4770615","53.63004306842385","2.768","2.83","3","116"
"38501.75911111114","2019-11-25T11:18:34.489Z","23.0570562","72.4770616","53.59404306842385","2.727","2.82","3","116"
"38556.97800000003","2019-11-25T11:18:34.541Z","23.0570547","72.4770617","53.55804306842385","2.728","2.78","3","116"
"38612.196888888924","2019-11-25T11:18:34.593Z","23.0570532","72.4770619","53.56604306842385","2.783","2.78","3","116"
"38667.41577777782","2019-11-25T11:18:34.645Z","23.0570514","72.4770625","53.44704306842385","2.806","2.83","3","116"
"38722.63466666671","2019-11-25T11:18:34.697Z","23.05705","72.4770626","53.42404306842385","2.745","2.85","3","116"
"38777.8535555556","2019-11-25T11:18:34.749Z","23.0570486","72.4770627","53.42304306842385","2.693","2.79","3","116"
"38833.07244444449","2019-11-25T11:18:34.801Z","23.057047","72.4770626","53.42604306842385","2.792","2.74","3","116"
"38888.291333333385","2019-11-25T11:18:34.853Z","23.0570454","72.4770628","53.43204306842385","2.831","2.83","3","116"
"38943.51022222228","2019-11-25T11:18:34.905Z","23.0570437","72.477063","53.38204306842385","2.816","2.87","3","116"
"38998.72911111117","2019-11-25T11:18:34.957Z","23.0570422","72.4770632","53.38904306842385","2.814","2.85","3","116"
"39053.948","2019-11-25T11:18:35.009Z","23.0570408","72.4770631","53.38904306842385","2.76","2.85","3","116"
"39109.554","2019-11-25T11:18:35.064Z","23.0570393","72.477063","53.39004306842385","2.82","2.8","3","116"
"39165.159999999996","2019-11-25T11:18:35.119Z","23.0570375","72.4770632","53.36204306842385","2.907","2.86","3","116"
"39220.765999999996","2019-11-25T11:18:35.174Z","23.0570358","72.4770634","53.32304306842385","2.955","2.94","3","116"
"39276.371999999996","2019-11-25T11:18:35.229Z","23.0570342","72.4770635","53.32604306842385","2.978","2.99","3","116"
"39331.977999999996","2019-11-25T11:18:35.284Z","23.0570327","72.4770635","53.32504306842385","2.932","3.01","3","116"
"39387.583999999995","2019-11-25T11:18:35.339Z","23.0570312","72.4770635","53.32104306842385","2.917","2.96","3","116"
"39443.189999999995","2019-11-25T11:18:35.394Z","23.0570295","72.4770636","53.32104306842385","2.99","2.95","3","116"
"39498.795999999995","2019-11-25T11:18:35.449Z","23.0570278","72.4770638","53.27304306842385","3.003","3.02","3","116"
"39554.401999999995","2019-11-25T11:18:35.504Z","23.0570266","72.4770638","53.29104306842385","2.851","3.03","3","116"
"39610.007999999994","2019-11-25T11:18:35.559Z","23.0570249","72.4770638","53.303043068423854","2.944","2.88","3","116"
"39665.613999999994","2019-11-25T11:18:35.614Z","23.0570232","72.477064","53.28104306842385","2.976","2.98","3","116"
"39721.219999999994","2019-11-25T11:18:35.669Z","23.0570216","72.4770641","53.27004306842385","2.964","3.01","3","116"
"39776.825999999994","2019-11-25T11:18:35.724Z","23.0570201","72.4770642","53.27904306842385","2.936","2.99","3","116"
"39832.43199999999","2019-11-25T11:18:35.779Z","23.0570183","72.4770643","53.22604306842385","3.009","2.97","3","116"
"39888.03799999999","2019-11-25T11:18:35.834Z","23.0570165","72.4770645","53.15804306842385","3.073","3.04","3","116"
"39943.64399999999","2019-11-25T11:18:35.889Z","23.0570147","72.4770646","53.14304306842385","3.152","3.1","3","116"
"39999.24999999999","2019-11-25T11:18:35.944Z","23.0570131","72.4770649","53.13904306842385","3.119","3.18","3","116"
"40054.856","2019-11-25T11:18:36.000Z","23.0570116","72.477065","53.16504306842385","3.116","3.14","3","116"
"40109.85311111111","2019-11-25T11:18:36.058Z","23.0570101","72.477065","53.19304306842385","3.068","3.14","3","116"
"40164.850222222216","2019-11-25T11:18:36.116Z","23.0570086","72.4770649","53.17704306842385","3.032","3.1","3","116"
"40219.847333333324","2019-11-25T11:18:36.174Z","23.0570072","72.4770649","53.19204306842385","3.001","3.06","3","116"
"40274.84444444443","2019-11-25T11:18:36.232Z","23.0570054","72.4770647","53.22304306842385","3.173","3.03","3","116"
"40329.84155555554","2019-11-25T11:18:36.290Z","23.0570036","72.4770646","53.233043068423854","3.247","3.2","3","116"
"40384.83866666665","2019-11-25T11:18:36.348Z","23.0570021","72.4770645","53.239043068423854","3.179","3.27","3","116"
"40439.83577777776","2019-11-25T11:18:36.406Z","23.0570003","72.4770649","53.19504306842385","3.227","3.2","3","116"
"40494.832888888865","2019-11-25T11:18:36.464Z","23.0569989","72.477065","53.21404306842385","3.149","3.25","3","116"
"40549.82999999997","2019-11-25T11:18:36.522Z","23.0569972","72.4770652","53.25004306842385","3.209","3.17","3","116"
"40604.82711111108","2019-11-25T11:18:36.580Z","23.0569954","72.4770652","53.20604306842385","3.234","3.23","3","116"
"40659.82422222219","2019-11-25T11:18:36.638Z","23.0569939","72.4770655","53.16404306842385","3.151","3.26","3","116"
"40714.8213333333","2019-11-25T11:18:36.696Z","23.0569922","72.4770658","53.13304306842385","3.144","3.17","3","116"
"40769.818444444405","2019-11-25T11:18:36.754Z","23.0569907","72.4770658","53.126043068423854","3.078","3.16","3","116"
"40824.81555555551","2019-11-25T11:18:36.812Z","23.0569891","72.4770658","53.12104306842385","3.079","3.1","3","116"
"40879.81266666662","2019-11-25T11:18:36.870Z","23.0569876","72.4770656","53.15804306842385","3.076","3.1","3","116"
"40934.80977777773","2019-11-25T11:18:36.928Z","23.0569859","72.4770655","53.16404306842385","3.131","3.1","3","116"
"40989.80688888884","2019-11-25T11:18:36.986Z","23.0569842","72.4770654","53.15104306842385","3.153","3.15","3","116"
"41044.804","2019-11-25T11:18:37.044Z","23.0569821","72.4770655","53.10904306842385","3.324","3.17","3","122"
"41099.86421052631","2019-11-25T11:18:37.096Z","23.0569801","72.4770653","53.08504306842385","3.406","3.34","3","122"
"41154.92442105263","2019-11-25T11:18:37.148Z","23.0569781","72.4770649","53.09004306842385","3.508","3.42","3","122"
"41209.98463157895","2019-11-25T11:18:37.200Z","23.0569761","72.4770647","53.04104306842385","3.574","3.52","3","122"
"41265.044842105264","2019-11-25T11:18:37.252Z","23.056974","72.4770649","52.983043068423854","3.607","3.59","3","122"
"41320.10505263158","2019-11-25T11:18:37.304Z","23.0569723","72.4770648","52.93004306842385","3.516","3.62","3","122"
"41375.1652631579","2019-11-25T11:18:37.356Z","23.0569711","72.4770644","52.88604306842385","3.311","3.52","3","122"
"41430.225473684215","2019-11-25T11:18:37.408Z","23.0569696","72.4770639","52.86004306842385","3.252","3.32","3","122"
"41485.28568421053","2019-11-25T11:18:37.460Z","23.0569681","72.477064","52.88704306842385","3.197","3.26","3","122"
"41540.34589473685","2019-11-25T11:18:37.512Z","23.0569666","72.4770642","52.91804306842385","3.17","3.21","3","122"
"41595.406105263166","2019-11-25T11:18:37.565Z","23.0569649","72.4770643","52.95204306842385","3.195","3.18","3","122"
"41650.46631578948","2019-11-25T11:18:37.617Z","23.0569635","72.4770644","53.01004306842385","3.148","3.2","3","122"
"41705.5265263158","2019-11-25T11:18:37.669Z","23.0569617","72.4770648","53.05104306842385","3.221","3.16","3","122"
"41760.58673684212","2019-11-25T11:18:37.721Z","23.0569601","72.4770647","53.07704306842385","3.197","3.23","3","122"
"41815.646947368434","2019-11-25T11:18:37.773Z","23.0569583","72.4770648","53.10704306842385","3.247","3.21","3","122"
"41870.70715789475","2019-11-25T11:18:37.825Z","23.0569563","72.4770651","53.14504306842385","3.362","3.26","3","122"
"41925.76736842107","2019-11-25T11:18:37.877Z","23.0569547","72.4770651","53.17304306842385","3.349","3.38","3","122"
"41980.827578947385","2019-11-25T11:18:37.929Z","23.0569531","72.477065","53.19004306842385","3.294","3.36","3","122"
"42035.8877894737","2019-11-25T11:18:37.981Z","23.0569516","72.4770649","53.20404306842385","3.188","3.31","3","122"
"42090.948","2019-11-25T11:18:38.034Z","23.0569504","72.4770643","53.21804306842385","3.044","3.2","3","122"
"42145.352235294115","2019-11-25T11:18:38.092Z","23.0569489","72.4770639","53.25604306842385","3.024","3.06","3","122"
"42199.75647058823","2019-11-25T11:18:38.150Z","23.0569478","72.4770637","53.27204306842385","2.863","3.04","3","122"
"42254.16070588235","2019-11-25T11:18:38.208Z","23.0569461","72.4770636","53.300043068423854","2.93","2.88","3","122"
"42308.56494117647","2019-11-25T11:18:38.266Z","23.0569447","72.4770635","53.31804306842385","2.917","2.95","3","122"
"42362.969176470586","2019-11-25T11:18:38.325Z","23.0569434","72.4770636","53.33004306842385","2.83","2.94","3","122"
"42417.3734117647","2019-11-25T11:18:38.383Z","23.0569419","72.4770634","53.34904306842385","2.823","2.85","3","122"
"42471.77764705882","2019-11-25T11:18:38.441Z","23.0569401","72.477063","53.39004306842385","2.954","2.84","3","122"
"42526.18188235294","2019-11-25T11:18:38.499Z","23.0569384","72.4770629","53.41004306842385","2.999","2.97","3","122"
"42580.58611764706","2019-11-25T11:18:38.558Z","23.0569364","72.4770631","53.41204306842385","3.108","3.02","3","122"
"42634.990352941175","2019-11-25T11:18:38.616Z","23.0569342","72.4770635","53.422043068423854","3.274","3.13","3","122"
"42689.39458823529","2019-11-25T11:18:38.674Z","23.0569325","72.4770635","53.41104306842385","3.263","3.29","3","122"
"42743.79882352941","2019-11-25T11:18:38.732Z","23.0569305","72.4770636","53.39504306842385","3.353","3.28","3","122"
"42798.20305882353","2019-11-25T11:18:38.791Z","23.056928","72.4770637","53.41504306842385","3.56","3.37","3","122"
"42852.607294117646","2019-11-25T11:18:38.849Z","23.0569259","72.4770643","53.35704306842385","3.565","3.58","3","122"
"42907.011529411764","2019-11-25T11:18:38.907Z","23.0569237","72.4770648","53.32304306842385","3.613","3.58","3","122"
"42961.41576470588","2019-11-25T11:18:38.965Z","23.0569218","72.4770648","53.32104306842385","3.602","3.62","3","122"
"43015.82","2019-11-25T11:18:39.024Z","23.0569199","72.4770645","53.29004306842385","3.605","3.61","3","122"
"43070.87052631579","2019-11-25T11:18:39.079Z","23.0569177","72.4770646","53.31304306842385","3.678","3.62","3","122"
"43125.92105263158","2019-11-25T11:18:39.134Z","23.0569158","72.4770644","53.379043068423854","3.709","3.69","3","122"
"43180.97157894737","2019-11-25T11:18:39.189Z","23.0569138","72.477064","53.36804306842385","3.715","3.72","3","122"
"43236.02210526316","2019-11-25T11:18:39.244Z","23.0569119","72.4770646","53.30904306842385","3.655","3.73","3","122"
"43291.07263157895","2019-11-25T11:18:39.299Z","23.0569103","72.4770652","53.38104306842385","3.623","3.67","3","122"
"43346.12315789474","2019-11-25T11:18:39.354Z","23.0569085","72.4770655","53.31604306842385","3.535","3.64","3","122"
"43401.17368421053","2019-11-25T11:18:39.409Z","23.0569066","72.4770661","53.19304306842385","3.479","3.55","3","122"
"43456.22421052632","2019-11-25T11:18:39.464Z","23.0569043","72.4770666","53.11204306842385","3.574","3.49","3","122"
"43511.27473684211","2019-11-25T11:18:39.519Z","23.0569024","72.4770671","53.10504306842385","3.593","3.58","3","122"
"43566.3252631579","2019-11-25T11:18:39.574Z","23.0569003","72.4770677","52.98504306842385","3.59","3.6","3","122"
"43621.37578947369","2019-11-25T11:18:39.629Z","23.0568985","72.477068","52.96904306842385","3.567","3.59","3","122"
"43676.42631578948","2019-11-25T11:18:39.684Z","23.0568968","72.4770685","52.90004306842385","3.486","3.57","3","122"
"43731.47684210527","2019-11-25T11:18:39.739Z","23.0568952","72.4770692","52.82904306842385","3.384","3.49","3","122"
"43786.52736842106","2019-11-25T11:18:39.794Z","23.0568938","72.4770695","52.739043068423854","3.21","3.39","3","122"
"43841.57789473685","2019-11-25T11:18:39.849Z","23.0568921","72.4770698","52.69004306842385","3.19","3.21","3","122"
"43896.62842105264","2019-11-25T11:18:39.904Z","23.0568904","72.4770702","52.65404306842385","3.212","3.19","3","122"
"43951.67894736843","2019-11-25T11:18:39.959Z","23.0568886","72.4770707","52.57804306842385","3.227","3.21","3","122"
"44006.72947368422","2019-11-25T11:18:40.014Z","23.0568869","72.4770712","52.48804306842385","3.186","3.23","3","122"
"44061.78","2019-11-25T11:18:40.069Z","23.0568853","72.4770711","52.45304306842385","3.143","3.19","3","125"
"44116.87684210526","2019-11-25T11:18:40.121Z","23.0568834","72.4770714","52.39704306842385","3.211","3.14","3","125"
"44171.97368421052","2019-11-25T11:18:40.173Z","23.0568816","72.4770714","52.37504306842385","3.256","3.21","3","125"
"44227.07052631578","2019-11-25T11:18:40.225Z","23.0568796","72.4770716","52.38904306842385","3.368","3.26","3","125"
"44282.16736842104","2019-11-25T11:18:40.277Z","23.0568778","72.477072","52.34104306842385","3.379","3.37","3","125"
"44337.2642105263","2019-11-25T11:18:40.329Z","23.0568761","72.4770725","52.26304306842385","3.312","3.38","3","125"
"44392.36105263156","2019-11-25T11:18:40.381Z","23.0568745","72.4770729","52.18104306842385","3.231","3.31","3","125"
"44447.45789473682","2019-11-25T11:18:40.433Z","23.0568725","72.4770735","52.123043068423854","3.295","3.23","3","125"
"44502.55473684208","2019-11-25T11:18:40.485Z","23.0568708","72.4770741","52.07004306842385","3.294","3.29","3","125"
"44557.65157894734","2019-11-25T11:18:40.537Z","23.0568694","72.4770744","52.03904306842385","3.2","3.29","3","125"
"44612.7484210526","2019-11-25T11:18:40.590Z","23.0568673","72.4770753","51.89004306842385","3.225","3.2","3","125"
"44667.84526315786","2019-11-25T11:18:40.642Z","23.0568652","72.4770761","51.81304306842385","3.299","3.22","3","125"
"44722.94210526312","2019-11-25T11:18:40.694Z","23.0568633","72.4770769","51.72404306842385","3.322","3.3","3","125"
"44778.03894736838","2019-11-25T11:18:40.746Z","23.0568618","72.4770774","51.69004306842385","3.261","3.32","3","125"
"44833.13578947364","2019-11-25T11:18:40.798Z","23.0568598","72.4770782","51.57804306842385","3.305","3.26","3","125"
"44888.2326315789","2019-11-25T11:18:40.850Z","23.0568579","72.4770791","51.49404306842385","3.305","3.31","3","125"
"44943.32947368416","2019-11-25T11:18:40.902Z","23.056856","72.4770799","51.40804306842385","3.328","3.31","3","125"
"44998.426315789424","2019-11-25T11:18:40.954Z","23.056854","72.4770807","51.32204306842385","3.378","3.33","3","125"
"45053.523157894684","2019-11-25T11:18:41.006Z","23.0568522","72.4770813","51.27004306842385","3.399","3.38","3","125"
"45108.62","2019-11-25T11:18:41.059Z","23.0568503","72.4770822","51.15704306842385","3.388","3.4","3","152"
"45164.061882352944","2019-11-25T11:18:41.117Z","23.0568484","72.477083","51.06204306842385","3.408","3.39","3","152"
"45219.503764705885","2019-11-25T11:18:41.175Z","23.0568466","72.4770838","50.96904306842385","3.397","3.42","3","152"
"45274.94564705883","2019-11-25T11:18:41.233Z","23.0568451","72.4770845","50.88304306842385","3.315","3.41","3","152"
"45330.38752941177","2019-11-25T11:18:41.291Z","23.0568432","72.4770854","50.80004306842385","3.334","3.33","3","152"
"45385.82941176471","2019-11-25T11:18:41.350Z","23.0568415","72.4770862","50.74404306842385","3.361","3.35","3","152"
"45441.27129411765","2019-11-25T11:18:41.408Z","23.0568394","72.477087","50.64904306842385","3.428","3.37","3","152"
"45496.71317647059","2019-11-25T11:18:41.466Z","23.0568377","72.4770878","50.626043068423854","3.452","3.44","3","152"
"45552.15505882353","2019-11-25T11:18:41.524Z","23.0568356","72.4770887","50.55304306842385","3.518","3.47","3","152"
"45607.596941176475","2019-11-25T11:18:41.583Z","23.0568334","72.4770894","50.483043068423854","3.608","3.53","3","152"
"45663.038823529416","2019-11-25T11:18:41.641Z","23.0568318","72.4770902","50.37204306842385","3.479","3.62","3","152"
"45718.48070588236","2019-11-25T11:18:41.699Z","23.0568301","72.477091","50.30604306842385","3.461","3.5","3","152"
"45773.9225882353","2019-11-25T11:18:41.757Z","23.0568285","72.4770917","50.27304306842385","3.432","3.48","3","152"
"45829.36447058824","2019-11-25T11:18:41.816Z","23.0568269","72.4770921","50.26304306842385","3.422","3.45","3","152"
"45884.80635294118","2019-11-25T11:18:41.874Z","23.0568253","72.4770923","50.27404306842385","3.415","3.44","3","152"
"45940.24823529412","2019-11-25T11:18:41.932Z","23.0568234","72.4770928","50.25304306842385","3.479","3.44","3","152"
"45995.690117647064","2019-11-25T11:18:41.990Z","23.0568218","72.4770932","50.251043068423854","3.486","3.5","3","152"
"46051.132","2019-11-25T11:18:42.049Z","23.0568202","72.4770934","50.27304306842385","3.455","3.51","3","178"
"46105.99557894737","2019-11-25T11:18:42.101Z","23.0568187","72.4770936","50.30704306842385","3.427","3.48","3","178"
"46160.85915789474","2019-11-25T11:18:42.153Z","23.0568169","72.4770939","50.29004306842385","3.452","3.45","3","178"
"46215.72273684211","2019-11-25T11:18:42.205Z","23.0568152","72.4770938","50.30504306842385","3.457","3.47","3","178"
"46270.58631578948","2019-11-25T11:18:42.257Z","23.0568137","72.4770937","50.34804306842385","3.419","3.47","3","178"
"46325.44989473685","2019-11-25T11:18:42.309Z","23.0568122","72.4770943","50.34804306842385","3.408","3.44","3","178"
"46380.31347368422","2019-11-25T11:18:42.361Z","23.0568105","72.4770944","50.33804306842385","3.386","3.42","3","178"
"46435.17705263159","2019-11-25T11:18:42.413Z","23.0568089","72.4770941","50.34804306842385","3.325","3.4","3","178"
"46490.04063157896","2019-11-25T11:18:42.465Z","23.0568076","72.4770942","50.39304306842385","3.282","3.34","3","178"
"46544.90421052633","2019-11-25T11:18:42.517Z","23.0568061","72.4770945","50.42904306842385","3.28","3.3","3","178"
"46599.7677894737","2019-11-25T11:18:42.570Z","23.0568048","72.4770943","50.45604306842385","3.18","3.29","3","178"
"46654.63136842107","2019-11-25T11:18:42.622Z","23.0568033","72.4770941","50.46304306842385","3.177","3.19","3","178"
"46709.49494736844","2019-11-25T11:18:42.674Z","23.0568016","72.4770941","50.45804306842385","3.202","3.19","3","178"
"46764.35852631581","2019-11-25T11:18:42.726Z","23.0568001","72.4770943","50.45604306842385","3.184","3.21","3","178"
"46819.22210526318","2019-11-25T11:18:42.778Z","23.0567983","72.477095","50.42504306842385","3.259","3.19","3","178"
"46874.08568421055","2019-11-25T11:18:42.830Z","23.056797","72.4770948","50.42704306842385","3.142","3.27","3","178"
"46928.94926315792","2019-11-25T11:18:42.882Z","23.0567957","72.477095","50.41704306842385","3.098","3.15","3","178"
"46983.81284210529","2019-11-25T11:18:42.934Z","23.0567939","72.4770954","50.40404306842385","3.167","3.11","3","178"
"47038.67642105266","2019-11-25T11:18:42.986Z","23.0567921","72.4770956","50.37204306842385","3.231","3.18","3","178"
"47093.54","2019-11-25T11:18:43.039Z","23.0567907","72.4770957","50.39704306842385","3.206","3.24","3","125"
"47148.547333333336","2019-11-25T11:18:43.097Z","23.0567891","72.4770957","50.38704306842385","3.191","3.22","3","125"
"47203.55466666667","2019-11-25T11:18:43.155Z","23.0567873","72.4770959","50.39704306842385","3.274","3.2","3","125"
"47258.562000000005","2019-11-25T11:18:43.213Z","23.0567855","72.4770966","50.31404306842385","3.258","3.28","3","125"
"47313.56933333334","2019-11-25T11:18:43.271Z","23.0567841","72.4770968","50.33304306842385","3.241","3.27","3","125"
"47368.576666666675","2019-11-25T11:18:43.329Z","23.0567828","72.4770968","50.33204306842385","3.128","3.25","3","125"
"47423.58400000001","2019-11-25T11:18:43.387Z","23.0567811","72.4770967","50.34104306842385","3.163","3.14","3","125"
"47478.591333333345","2019-11-25T11:18:43.445Z","23.0567798","72.4770965","50.39004306842385","3.124","3.17","3","125"
"47533.59866666668","2019-11-25T11:18:43.503Z","23.0567782","72.4770971","50.34204306842385","3.112","3.13","3","125"
"47588.606000000014","2019-11-25T11:18:43.561Z","23.0567762","72.4770979","50.27004306842385","3.206","3.12","3","125"
